"id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"z37WY58I9DNY6ThJGWD0aA==","Belgrano",4,3,175,175,650000,"Departamento"
"8uaKniNeEjWrPTLUXm+qsw==","Belgrano",1,1,33,30,150000,"Departamento"
"9O5a8idE8aE726NYXIIuDQ==","Belgrano",3,2,120,114,595000,"Departamento"
"N/nWN4CoCyz16oV8OpJshA==","Congreso",3,1,65,65,99500,"Departamento"
"3/riimUtyvdFRLI+x8wtEA==","Floresta",3,1,56,56,95000,"Departamento"
"oAl3RChLyWEaYJ2CuiUYYw==","Floresta",3,1,49,46,104900,"Departamento"
"vQMMgN31NBLb4jTJnEcC8g==","Recoleta",1,2,64,64,185000,"Departamento"
"oPPxUZlITSI47QGQ9SOvUA==","Recoleta",4,3,158,148,355000,"Departamento"
"ove78x8FPYFD8nfAuaNBlA==","Recoleta",5,3,93,93,350000,"Departamento"
"eIAI4Ml60qLISkp8JXQj0A==","Saavedra",1,1,45,41,128000,"Departamento"
"5pSjCiBgfX3Pm6SyZ7+XAg==","Saavedra",1,1,45,41,128000,"Departamento"
"GVTPm9JLqJbO8oUlA+hgSw==","Saavedra",1,1,45,41,128000,"Departamento"
"PLED5NO/fGK5xSW9sKINJg==","Saavedra",1,1,45,41,130000,"Departamento"
"9pEeSHbXTTBrHgu6eAZ6gw==","Saavedra",1,1,45,41,130000,"Departamento"
"L3wZpUpb0aZgVtbjEPXYPg==","Saavedra",1,1,45,41,130000,"Departamento"
"90rAcx36DLlV6+gjCMk0+A==","Saavedra",1,1,45,41,130000,"Departamento"
"w5zQJZdLTyKC327OcdtU8A==","Saavedra",1,1,45,41,128000,"Departamento"
"xBWQAqBUZJNqujcqXHLUOQ==","Saavedra",1,1,45,41,130000,"Departamento"
"1ISJ74HPYgMF9JxsitLl1w==","Saavedra",1,1,45,41,130000,"Departamento"
"DDpzHjM+4ffSNkvaifjosQ==","Saavedra",1,1,45,41,130000,"Departamento"
"vo/qNgPFBO0RIx7v1715Ew==","Saavedra",1,1,45,41,128000,"Departamento"
"YqvR4/UmagJI3BUQi/tB+w==","Saavedra",1,1,45,41,128000,"Departamento"
"pN+ZURQpIgvqxuM7TzUsoA==","Saavedra",1,1,45,41,128000,"Departamento"
"5xgl+XU10NG+VcUXmFzg8g==","Saavedra",1,1,45,41,130000,"Departamento"
"upAK6ExiEO6O8FfjXqDFhw==","Balvanera",3,1,65,65,99500,"Departamento"
"jX520B6TqkbGRzKzQUhf6A==","Balvanera",3,1,77,77,157000,"Departamento"
"Eiru/0aJr3dj/JNurm4ycA==","Caballito",4,1,50,50,245000,"Departamento"
"8gQZUZ0u35bemq95h+ZaDQ==","Caballito",3,2,65,65,265000,"Departamento"
"EcmO0dduTe0tQ81h21KyBg==","Caballito",1,1,41,37,118800,"Departamento"
"CzjDCBlIhfRppc10CBdvRQ==","Caballito",1,1,47,43,115000,"Departamento"
"HN7QplG5WAx5sQFOu9d2Ig==","Caballito",4,2,102,92,310000,"Departamento"
"eKjMFaVFbCXtxrMe5cfENQ==","Caballito",1,1,36,33,90000,"Departamento"
"E2BIP4PxVTnC6nd3VTsm0g==","Caballito",3,2,72,69,225000,"Departamento"
"3t2HOym9t16MTvJ1Tab7bw==","Caballito",2,1,40,40,80000,"Departamento"
"6UhWEOWdhYng3PnUqfomHw==","Mataderos",2,1,50,48,150000,"Departamento"
"YHG5+NS+KtC6twudhXiPbg==","Monserrat",3,1,65,65,99500,"Departamento"
"PsCi6ggDEs6yDz9sFp+arw==","Monserrat",4,3,212,207,450000,"Departamento"
"rEFVHyrNNHesthZboRjvAw==","San Telmo",1,1,37,34,93000,"Departamento"
"0qT751iABWY/7Ozph5nouQ==","San Telmo",1,1,37,34,102000,"Departamento"
"354QxnVvdJij5+AjO+8ycA==","Colegiales",4,2,83,80,239000,"Departamento"
"4KRzPd0pytplHOzUC57DvA==","Colegiales",4,2,145,125,519000,"Departamento"
"Ge9yFUjuNf1IbEQi8H9B+w==","Colegiales",2,2,71,63,280000,"Departamento"
"PKyXzmhAWYkppoxgJW2Qcg==","Villa Luro",3,1,49,46,104900,"Departamento"
"zBTuxfdOTGKAi3ChGdy6qg==","Barrio Norte",2,1,49,49,150000,"Departamento"
"NPIJMHr9bPkk/3gKuYizBw==","Barrio Norte",1,1,61,54,239900,"Departamento"
"SnbIaSqzbyg1//u6ejboQg==","San Nicolás",3,1,65,65,170000,"Departamento"
"q8uCzci672RFT5yHNpJzxQ==","San Nicolás",2,1,40,40,118000,"Departamento"
"YP/p2671GQIfdfUKBVH/dA==","San Nicolás",2,1,36,36,110000,"Departamento"
"fcWfBWa0dejpi3cxOjXodQ==","San Nicolás",3,1,80,80,160000,"Departamento"
"KieOIc1wElLbnY/pX/wbuA==","San Nicolás",3,3,72,63,165000,"Departamento"
"+55cn966icnpU8kyFZPTSw==","Villa Crespo",1,1,37,35,115000,"Departamento"
"27RzPLfDkFfLab7rysP+dw==","Villa Crespo",2,1,53,50,150000,"Departamento"
"8wvpfpJZnB6WSGNBPIWwIQ==","Villa Crespo",1,1,36,33,103300,"Departamento"
"e2Aj9HWLtX385TBO+1kxxg==","Villa Crespo",1,1,41,39,130000,"Departamento"
"QOelR81FpE/vzvI1RJkspw==","Villa Crespo",4,2,64,64,179000,"Departamento"
"mcI1vsG6eMMmO45kCbf0ww==","Villa Crespo",3,1,56,56,159900,"Departamento"
"FUWdBw9XnMYsRA84H4ptUw==","Villa Devoto",1,1,44,44,127000,"Departamento"
"BbhTTcXhcNP7XSjfGoSFWg==","Villa Devoto",3,1,70,70,203000,"Departamento"
"BqvTBcD5PcfAUqmwAThoKw==","Constitución",3,1,65,65,99500,"Departamento"
"SftFNHywWTpQ1SoJb1rorw==","Villa Urquiza",1,1,44,34,150000,"Departamento"
"8AQB2/OwiIVuet6Uc4Pklw==","Villa Urquiza",2,1,74,60,285000,"Departamento"
"+NW/SKtG9nd7YGAT+YaVCw==","Villa Urquiza",1,1,44,34,150000,"Departamento"
"wnLDz5sr25NL5kVVlmbBXA==","Villa del Parque",2,1,31,31,70000,"Departamento"
"r5rp6qsdigkU31NeYkUNTg==","Villa General Mitre",4,2,84,84,190000,"Departamento"
"wQ3PUhTZsg24vB3466RxNA==","Centro / Microcentro",1,1,30,30,105000,"Departamento"
"H6Ekth25lKYN9ErE2SYftA==","Villa Urquiza",1,1,35,31,120000,"Departamento"
"29rohOlRMqOdDXe6JxQ18g==","Saavedra",2,1,60,60,159000,"PH"
"TtqDwWi/odrFVioA8HIC1g==","Colegiales",2,1,62,42,80000,"PH"
"/5jA8YV8k09EhBv2xSZQVw==","Villa Urquiza",2,1,73,46,99500,"PH"
"eLjOJyJoyJEYXgYUnBqZVA==","Once",1,1,38,38,95500,"Departamento"
"GQtXQyYBC/86N9aAo9d8yg==","Flores",2,1,39,35,97500,"Departamento"
"aWd+ODybz6/b11pVcNmxIQ==","Flores",2,1,62,46,135000,"Departamento"
"HxVKJFxfNJn4Av+pOJFB4g==","Nuñez",1,1,40,36,117500,"Departamento"
"ImcdG0+UDStOf51JZEI84g==","Nuñez",1,1,40,36,127000,"Departamento"
"scWEQveyYjt8VRGiA5WTKg==","Nuñez",1,1,43,36,122978,"Departamento"
"p43xoYlCJCkabzBrF9Eh/Q==","Nuñez",1,1,41,36,144000,"Departamento"
"Hxr932ZDJVPD8uzzjQolBA==","Nuñez",1,1,40,36,120800,"Departamento"
"FvKBfDcGwn5YROZ+s4gAgw==","Nuñez",1,1,40,36,125400,"Departamento"
"Wb+yKzeqsPuM7b1/+L8saQ==","Nuñez",1,1,40,36,100800,"Departamento"
"/iwuE5v9+YmzLxDYImr2wg==","Nuñez",1,1,40,36,122544,"Departamento"
"VaKJtGdx6X3e6pdpZnFyRQ==","Retiro",2,1,55,42,215000,"Departamento"
"++U4y3JEleXyztbT0Wpgxg==","Almagro",2,1,40,40,99500,"Departamento"
"SmIFUM3URQNhm+1nfJs8Cw==","Almagro",2,1,41,41,91000,"Departamento"
"047/DzhrWx/8XA/DU95SpA==","Almagro",1,1,38,38,95500,"Departamento"
"+G+cs8ryrDdVC43VwIwY0w==","Almagro",2,1,45,35,109000,"Departamento"
"Go6KaGuuGiEhuue/dadX0g==","Almagro",2,1,38,38,110000,"Departamento"
"bk2XYvt7P9asNwX/TS8SWA==","Almagro",2,1,40,40,98000,"Departamento"
"M/J3ktcS3qS3pQD3sd/wDQ==","Almagro",2,1,42,39,98000,"Departamento"
"ne0lZNInSZ609CqjXppoCw==","Palermo",2,1,40,39,139000,"Departamento"
"T0oV/oV1H9Ukvp2sbHaeQw==","Palermo",2,1,92,42,174000,"Departamento"
"7+yZdU5wVHJCn6N1q0uT/w==","Palermo",2,1,49,47,162000,"Departamento"
"7+l8JbRN2DSYHKKqzoD9nQ==","Palermo",2,2,57,57,330000,"Departamento"
"QbPNTEl4xUsohA32O9xZew==","Palermo",2,2,53,49,210000,"Departamento"
"9hFcP+SFczSUWNP0LAxppg==","Barracas",2,1,47,39,95000,"Departamento"
"wcR7c1vL+Y5J6UXZs45aSg==","Belgrano",1,1,34,30,170000,"Departamento"
"bk5eU46Kex70UaNDQYSK/g==","Recoleta",2,1,34,34,90000,"Departamento"
"w1RenJ3o2cFAIiOJStoRyA==","Recoleta",2,1,55,42,215000,"Departamento"
"7NjKIY4WfKnMgV3L1/pWHQ==","Recoleta",2,1,38,38,137000,"Departamento"
"5y8Ea9pzo8Ive+JhtBbiIg==","Saavedra",2,1,53,47,145000,"Departamento"
"udMJF+FO9D61f1qB5amaNQ==","Balvanera",1,1,38,38,95500,"Departamento"
"M7UmZgnCF/c3H9aH/ls7Kw==","Balvanera",2,1,35,35,85000,"Departamento"
"65rp3iBHbgb0dVo7czHUfA==","Caballito",2,2,63,53,213800,"Departamento"
"Iy0IJuvkG1E5umtoC0vFEg==","Caballito",2,1,40,40,98000,"Departamento"
"Z8jFUzwhyiSENVThrO7Slg==","Caballito",2,1,51,51,170000,"Departamento"
"UbBXr/y+8wG+lEt3pZkk4w==","San Telmo",2,1,48,48,133000,"Departamento"
"2JWwQS4WpJQmmWX7EPOpIw==","Colegiales",2,1,54,38,135000,"Departamento"
"aZJqkfo9mSMTUTxB+ZdAoQ==","Barrio Norte",2,1,49,47,162000,"Departamento"
"ESab1YrHm+IzAqRbDlMSMg==","Barrio Norte",2,1,63,55,215000,"Departamento"
"Xo5e0DQhrZZJyVt7cQTlJQ==","Barrio Norte",2,1,63,55,245000,"Departamento"
"vi0hTZZrhH+qhWsWbRhEqA==","Barrio Norte",2,1,40,40,158000,"Departamento"
"KvsWpHPqAVGz+NjqavF0dQ==","Monte Castro",2,1,60,60,139000,"Departamento"
"90guSGaZNo15qdLeBbmSLg==","Villa Crespo",2,1,47,41,109000,"Departamento"
"NxfPQl/TyirBrE8JSiZaYA==","Villa Crespo",1,1,47,47,120000,"Departamento"
"l2NASCkanIhpRMd+IU6ALQ==","Villa Crespo",1,1,41,38,114800,"Departamento"
"w7lCa2JKsVZUGuTDJoIdVg==","Villa Crespo",1,1,41,38,103000,"Departamento"
"TfhWDrvQ8zUyndw7IsBNVw==","Villa Crespo",1,1,41,38,109000,"Departamento"
"w3/lT1hfNEkY/5wKY80KYQ==","Villa Devoto",2,1,30,30,76000,"Departamento"
"SaYhgzor+HYyLd/DJkGyhg==","San Cristobal",2,1,53,50,130000,"Departamento"
"ECyV0FPUTy/256qZLHoDCg==","Villa Urquiza",1,1,39,36,108000,"Departamento"
"Nzug1kkhors5S3Uf5xzEew==","Villa Urquiza",2,1,47,42,175000,"Departamento"
"Es1B1/QjdyIwvivaXK3f3g==","Villa Urquiza",1,1,96,36,135000,"Departamento"
"auJDpHL6sDz/Kxm9Zgqs2A==","Villa Urquiza",1,1,34,34,106000,"Departamento"
"gDy+sO0yI/Pn5Sc6DiCcKQ==","Villa Urquiza",1,1,35,31,96000,"Departamento"
"NfbAq4tPaXRNkMoJiu65HQ==","Villa Urquiza",1,1,39,36,135000,"Departamento"
"UnXUVJvLnHDS7gAdhSEvoA==","Parque Centenario",2,1,40,40,98000,"Departamento"
"nxXIFflTgzf71os8sK/X8w==","Palermo",3,1,101,82,212000,"PH"
"AZlX86Na1wOSMN0nNKrLuw==","Paternal",3,1,123,123,178000,"PH"
"9VpLn47FDdmE1KBgj6Nigw==","Mataderos",3,2,118,62,167000,"PH"
"APx7Y5vdY2pPy5tjXqnWWA==","Monte Castro",3,2,149,149,205000,"PH"
"jHikPdW5e/zU0onmtrjcZw==","Villa Crespo",3,3,163,103,360000,"PH"
"3UXGzgS3TTU0U9HdiOSaHg==","Villa Crespo",3,1,62,62,165000,"PH"
"YMLFroe2H3iqFuGEYaGIRw==","Villa Devoto",3,1,93,93,150000,"PH"
"aZ7MU74g5rpbMEWZEP3k4A==","Villa Urquiza",3,1,92,73,195000,"PH"
"7kpJM9leW8ugHkTdV1Araw==","Parque Centenario",3,2,87,87,219000,"PH"
"DG3Z/cEQ7oXvfuTUlZPUOg==","Versalles",3,1,148,112,195000,"Casa"
"4BCpoS7+26EmRFG3NAIYjw==","Abasto",3,1,70,70,155000,"Departamento"
"HFDAxDQhHnQ5evqZiL016g==","Abasto",3,1,65,65,177000,"Departamento"
"XALGYIPSrnukrfX4I/2eWg==","Flores",3,1,60,60,130000,"Departamento"
"Jk4uvrw7YvalHzg0xha6/w==","Almagro",3,1,110,72,165000,"Departamento"
"f4mk3Jx01/ZkQc/PawTKqA==","Almagro",3,1,67,66,149000,"Departamento"
"IlaErtI3P7YRofsnrm75aQ==","Almagro",3,1,50,50,125000,"Departamento"
"upvjEYKtQChV4mE64woDzw==","Almagro",3,1,45,35,109000,"Departamento"
"lCvAIop2wrcVSMHPU4bzrQ==","Almagro",3,1,64,61,140000,"Departamento"
"X3DpGbE5aIKAx8Rqpm5Q1Q==","Almagro",3,1,96,88,180000,"Departamento"
"k0M+ErsfQY5+rlbgNfdLhQ==","Liniers",3,1,63,52,140000,"Departamento"
"f6hijyEy62AhDhHzp+MFWg==","Palermo",3,1,58,55,150000,"Departamento"
"2+MDfzgfrjxm80xo13w4kA==","Palermo",3,1,48,46,165000,"Departamento"
"DTzdz3BbCZMlQcCkYyqOFw==","Palermo",3,1,75,75,195000,"Departamento"
"eOpg5ZQS1dfIMR68cdse7A==","Palermo",3,2,106,76,270000,"Departamento"
"tjQSSBoO/nq8R1gLAFk98A==","Palermo",3,1,73,62,175000,"Departamento"
"TdTjESxy/3NaXgef9+QctQ==","Palermo",3,1,51,51,151500,"Departamento"
"prryRH/64Kfqi56xOyf6Vw==","Palermo",3,1,58,58,158000,"Departamento"
"X/Ee3Xy4Nr5vzl5Ffjj0dA==","Palermo",3,2,82,65,345000,"Departamento"
"7Fdeb61Zxznk9aWpGNdFIQ==","Palermo",3,2,82,74,370000,"Departamento"
"FBFGPsBxI+F4uFBPXBuGTw==","Palermo",3,2,86,76,320000,"Departamento"
"nBotnJSm2InGpcBeqH/ahQ==","Palermo",3,1,72,64,232000,"Departamento"
"VRyZuqdW5EfWGpJmOr/mLg==","Belgrano",3,2,117,102,292000,"Departamento"
"jR0nEmjIHUR/qoSNHL3HCA==","Belgrano",3,2,123,108,399000,"Departamento"
"CIL55BP9eRbWat2R7FBdKA==","Belgrano",3,1,85,85,275000,"Departamento"
"k2GD7G93RWbJicMEN+c8UA==","Belgrano",3,1,103,97,280000,"Departamento"
"UEspun8sdtJaZBA/ZRd4mA==","Floresta",3,1,57,53,129000,"Departamento"
"P9bIEGjJTxnl4mg6EUiHrw==","Paternal",3,1,66,65,128000,"Departamento"
"HBGeId3ZnQZ8wS4xHIPmyg==","Recoleta",3,2,84,76,350000,"Departamento"
"otbiL7WpziypMsN4M2jtKA==","Recoleta",3,2,59,56,195000,"Departamento"
"Mcnz/S9KqK9bY4dPxGhUZg==","Recoleta",3,2,120,120,560000,"Departamento"
"NbqJM9e6dnc7g3IR8bO3TA==","Saavedra",3,2,73,67,2e+05,"Departamento"
"cHB23qQIt6OpUW3we3Ksgg==","Saavedra",3,2,72,68,2e+05,"Departamento"
"UW/38KcqsHt/fDIK8oUbrQ==","Balvanera",3,2,70,67,259000,"Departamento"
"mBPLfCDh7EFjGLamkK/zKQ==","Balvanera",3,1,55,53,130000,"Departamento"
"5PN24c/+FoRczeNBgJ5jvw==","Balvanera",3,2,74,74,120000,"Departamento"
"vBe+pEeYOvOtVGSajAbYAA==","Caballito",3,1,58,58,130000,"Departamento"
"qi/swSYPDE2SkfvrF6sq1g==","Caballito",3,1,81,81,184000,"Departamento"
"0w6pgS68sF1VEcyN7JLEkQ==","Caballito",3,2,79,73,265000,"Departamento"
"MRnKq5H/9/BqfUYKkMLELg==","Caballito",3,1,65,43,139900,"Departamento"
"ydxcJnqtyVUd38tuiEPiww==","Caballito",3,2,63,56,165000,"Departamento"
"OlPJicINeoAGToyIOxxcPQ==","Caballito",3,1,51,51,129900,"Departamento"
"7tq2vGxAHP19GRKfCqi51g==","Caballito",3,1,56,56,130000,"Departamento"
"bxxt/4MZBzS8RG7dqEjpjA==","Caballito",3,2,87,82,3e+05,"Departamento"
"g7hVbbMYfaQSVtITBmf1oQ==","Colegiales",3,2,117,102,3e+05,"Departamento"
"iEvvxo01upCS/1f5l3UchQ==","Barrio Norte",3,1,70,70,189000,"Departamento"
"ptVc15kmQEGz9MMtLk1tOA==","Barrio Norte",3,1,63,55,215000,"Departamento"
"5NGyg7BQ3Nihhd0lwip1SA==","Barrio Norte",3,1,83,80,240000,"Departamento"
"fISPF0kYs75HXfLF0bmxrg==","Las Cañitas",3,2,106,76,270000,"Departamento"
"IHO8bYrmUjHxDrYQ1CuEtg==","Villa Crespo",3,1,67,60,189000,"Departamento"
"Z226TYXq6M+jWjNzBPnsdw==","Villa Crespo",3,2,77,67,235500,"Departamento"
"TEhWNmcCfvAIqAyJVyx5HA==","Villa Crespo",3,1,57,46,82000,"Departamento"
"9Gy+oeXubsTjgvqUmiq+aA==","Villa Devoto",3,1,50,50,138000,"Departamento"
"cIpav3GfP7dwDQ6PMK8uNg==","Constitución",3,1,67,67,95000,"Departamento"
"Vf7bHqnRFVRAltdELCWRLQ==","Villa Ortuzar",3,2,78,67,280000,"Departamento"
"kSjUuXBjdmMeTKnBAwFgbg==","Villa Urquiza",3,1,66,58,155000,"Departamento"
"rtrlvrnFirbmpl2DPMliFA==","Parque Patricios",3,1,44,41,108000,"Departamento"
"fUsjyvdnqJ5rH+jPRoPCOw==","Parque Avellaneda",3,1,68,68,120000,"Departamento"
"liO3xsYau8FTozlqKGDp6A==","Parque Centenario",3,1,59,59,109000,"Departamento"
"bGdqU2XQ08XtGd5kuuUNMg==","Flores",4,1,118,118,86000,"PH"
"BNivPftNwhbwpxsmAg72Qw==","Almagro",4,4,120,120,280000,"PH"
"4Bx5uQASFmCIg7yfLyaOnw==","Parque Chas",4,3,120,80,250000,"PH"
"QeZES4bhMOfWYFVpyIaD0g==","Villa Devoto",4,2,118,118,245000,"PH"
"SXxWGnkeoeu6dWUN3nRM5w==","Villa Urquiza",4,1,119,98,255000,"PH"
"wiFQkoendOf2U+j2lArIbg==","Boedo",4,1,150,132,229000,"Casa"
"tewfMZbzu1ma2rz1zA+YwQ==","Flores",6,2,260,240,220000,"Casa"
"09cxBPNEg/WkOpL03wuJQw==","Nuñez",4,2,100,96,299000,"Departamento"
"9neY2hcDgOdj8JG+0Yxm8A==","Almagro",4,1,72,67,172000,"Departamento"
"og9aK/LrW+VVHBvBaerfBw==","Palermo",4,2,86,78,348000,"Departamento"
"dqLMvVrLIPeD37JFRv4SOw==","Palermo",4,2,103,98,660000,"Departamento"
"181vEKi6D3oxPXkRFMg9Lw==","Palermo",4,2,99,90,355000,"Departamento"
"mSvrnsn8MRGgTmQYpEFVYg==","Palermo",4,2,86,78,348000,"Departamento"
"GekENiHhzhVUPatdNd0J9g==","Palermo",4,3,119,119,570000,"Departamento"
"vx9GjtQNhC5mC6Wx76akvA==","Palermo",4,2,99,95,210000,"Departamento"
"NuXAGwSKLNmllBV56VORkg==","Belgrano",4,1,118,98,347000,"Departamento"
"rOY4iMtFYNUhCpaesaeswA==","Belgrano",4,3,143,136,420000,"Departamento"
"evgnu5XPBY2aGqVBEePenw==","Belgrano",4,2,188,180,599000,"Departamento"
"D4JKVWl0IMz0I8/NSyLQrQ==","Belgrano",4,3,143,131,369000,"Departamento"
"SaLYae5b9jLG2ptZM1XKUg==","Recoleta",4,3,100,92,320000,"Departamento"
"Z40B4z3I8gHnzErIn++yFQ==","Recoleta",4,3,151,143,369000,"Departamento"
"3/TlSmR+CxqsM7PUjWvgoQ==","Recoleta",4,3,110,100,340000,"Departamento"
"G8oJVQKXrk7OI34nw0+okw==","Balvanera",4,1,84,73,134900,"Departamento"
"mzFmHDYxJmbCFcq75H5ulg==","Caballito",4,4,123,108,334800,"Departamento"
"Uf5IS+bHAH9x1T743riyMA==","Caballito",4,4,134,118,299000,"Departamento"
"wFOPtfiWnrXuzd4lQUwKaA==","Caballito",4,2,131,93,330000,"Departamento"
"MPTEYAs7mTIelDq7yUSWSw==","Caballito",4,3,238,191,419000,"Departamento"
"h1eGR3sJ1lEU1hz2gN7ZBw==","Caballito",4,4,131,116,358700,"Departamento"
"TLJDDKC2YQa+kUsEmXxvig==","Caballito",4,4,121,106,357600,"Departamento"
"i38Yh3o0DMEG8qJc5Xos1g==","Caballito",3,1,89,89,167000,"Departamento"
"Y8ZE9Jd9XHy+aKswexrwQg==","Colegiales",4,2,83,80,239000,"Departamento"
"OLKoZVw06vnIMw1feMUpHA==","Tribunales",4,3,152,152,290000,"Departamento"
"HpWT1SqstmzAVk+M6XKIWA==","Barrio Norte",4,2,120,120,350000,"Departamento"
"dGUCCb7zeOh0tBvEUneIzg==","Barrio Norte",4,2,133,107,430000,"Departamento"
"5O7iiwEaTwTVJ46iKide7g==","Barrio Norte",4,2,137,137,380000,"Departamento"
"rB8uvcGzem0tOeQMabyOFA==","Villa Crespo",4,2,103,97,220000,"Departamento"
"uF/61eNug630GiqoTvWjRw==","Villa Crespo",4,2,93,89,310000,"Departamento"
"crcFY+nSoA0JxTTYUW9SNA==","Villa Crespo",4,3,96,96,215000,"Departamento"
"y77GlwNTcbfuj7aRYIpszw==","Villa Devoto",4,3,135,88,439200,"Departamento"
"R0TE3N1dW8AbOZQKaoxo/A==","Almagro",6,3,219,214,297000,"PH"
"Kq8f1wiFvXpLFHLQzKAOTg==","Parque Chas",5,2,134,134,185000,"PH"
"3CDuoI8JxPTiaJdb2I1W+Q==","Villa Crespo",5,4,110,110,225000,"PH"
"byZ4BQhtzunZbzwBEXi1Kg==","Villa Devoto",5,2,170,170,269000,"PH"
"eNVDqT7kq7JIyCkpzDgrcA==","Villa Devoto",5,1,280,199,270000,"PH"
"x3syvPQnUBAKUR3zPv+s+g==","Flores",5,1,268,191,350000,"Casa"
"r68QGrm7444XO6CjPKi4pg==","Parque Centenario",5,3,114,99,3e+05,"Departamento"
"m4K4gfQ2Yr2AkEDIgHcB3A==","Belgrano",6,3,263,232,790000,"Departamento"
"9qvnaP5FOeH6UnVq9WG0pA==","Villa del Parque",2,2,75,63,165000,"Casa"
"ESVzkRDX/WizDJtVXGvo1A==","Boca",2,1,65,65,104900,"Departamento"
"sKmgnFhJ7yOGwOTc7IACWg==","Almagro",1,1,43,39,94000,"Departamento"
"EY1FUiK+1DDqEJm+xGZlbw==","Almagro",1,1,33,30,87000,"Departamento"
"2rUY23nncn3R2HXd2UQKFg==","Palermo",1,2,74,65,285000,"Departamento"
"KhySWuuBaI61Ymd5E1GFOA==","Palermo",1,1,33,29,98000,"Departamento"
"Vtbld0q9KxKxjULvGJEigQ==","Barracas",1,1,42,42,95000,"Departamento"
"pUmY2QbFLlV9CS775rKmhA==","Barrio Norte",1,1,34,29,120000,"Departamento"
"YYIRWfZZY7+0mTfW5rSJ9Q==","Villa Urquiza",4,3,105,105,490000,"Departamento"
"BZg76xL4FMdUnulyhXtcig==","Villa Urquiza",1,1,31,29,119000,"Departamento"
"ovFg9JCh4iSOINlYdRVYHg==","Parque Centenario",2,2,76,65,260000,"Departamento"
"RUeLz6IJGNA09Imyx/x9ow==","Palermo",1,1,30,30,93000,"Departamento"
"3aValfZT1WbfCPxB/Zx4+w==","Palermo",1,1,42,39,143000,"Departamento"
"V7MNAUbWrapt18TjaJ6DaA==","Villa Urquiza",2,2,84,55,210000,"PH"
"wjOinEfKnbryB52At4z5og==","Abasto",2,1,48,48,93000,"Departamento"
"IoJw2869XQqAF8QGGD0Pxw==","Almagro",2,1,40,40,98000,"Departamento"
"Z3AdVN7bUOOB+TMikzVgSQ==","Liniers",2,1,41,38,120000,"Departamento"
"ff6Ihi79OfH+L9hetF+xlA==","Palermo",2,1,47,47,110000,"Departamento"
"jTPSRvq5NJtGl1BrXxd4fQ==","Palermo",2,1,42,40,115000,"Departamento"
"LL8AKM1LcknbfwsZI/i/mQ==","Belgrano",2,1,41,41,145000,"Departamento"
"N3DVbbPCeJzW3ndeKaDhNA==","Belgrano",2,1,51,47,127000,"Departamento"
"RxnGwy5PMT4/D7bzRZRmUw==","Congreso",2,1,57,40,120000,"Departamento"
"VyuSKm5JQ2OukrIe0TbdwA==","Recoleta",1,1,65,60,245000,"Departamento"
"Deyv9otH6P6qW46sUXq9OQ==","Balvanera",2,1,57,40,120000,"Departamento"
"H0JyMkaUpTOVKeEvoIZytg==","Balvanera",2,1,48,48,93000,"Departamento"
"syU5RfY6A109NzBiSFET2g==","Caballito",1,1,33,33,97000,"Departamento"
"YbHEA2w4lsm3wQN0r5Iybw==","Caballito",2,1,40,40,115000,"Departamento"
"WquxfWAj8hKTMytHsGcqlg==","Caballito",2,1,44,41,104500,"Departamento"
"rZ6k++Okb2XVhbRkmrVykA==","Caballito",2,1,43,43,195000,"Departamento"
"x+rd2uiz76nwqXppUNPVng==","Chacarita",2,1,38,38,119000,"Departamento"
"Wj1ttkyC/AENsqVf5CjjdQ==","Barrio Norte",1,1,65,60,245000,"Departamento"
"xUztD/NJLq8sLv0hURL1zA==","San Nicolás",2,1,57,40,120000,"Departamento"
"1WEJrb/YERvQB9rLQ5U22Q==","Villa Crespo",2,1,47,44,140000,"Departamento"
"rmL3EjyOeizMw04TvM4Aog==","Villa Devoto",2,1,37,37,140000,"Departamento"
"1VDMkc70TScgvX8k1erCMQ==","San Cristobal",2,1,44,38,79000,"Departamento"
"/Q3QgE/tFQgR6KiV0dDltA==","Villa Urquiza",1,1,41,34,96700,"Departamento"
"LNjALHd80w6GOi/QZgZYeg==","Almagro",2,1,50,50,112000,"Departamento"
"/1z9kndFgNEQm/v94/mzYg==","Palermo",2,1,33,33,119000,"Departamento"
"7Fj4qGYyNm2wetEp4o8Kfw==","Caballito",2,1,51,44,119000,"Departamento"
"fTS7JuiPMGTOpDxnxWb05A==","Palermo",2,1,52,46,146000,"Departamento"
"scxeNCbcoh+SBw75NbzB2A==","Palermo",2,1,42,42,121600,"Departamento"
"jILUfLGJAyNPdql9+YBxxg==","Palermo",2,1,42,42,156000,"Departamento"
"U0Cd10XU62G9APRMPjz8mg==","Villa Crespo",2,1,42,42,130000,"Departamento"
"+nloaJh5OjdUY5m/NbMvnw==","Villa Crespo",2,1,48,46,169000,"Departamento"
"FVvBhSe0Qdh32sPnVdmCJQ==","Flores",1,1,35,30,125000,"Departamento"
"zE7OY/6QTq7XSwxXYATSiA==","Almagro",1,1,35,30,125000,"Departamento"
"vn1FQ66kbjxzyyzjvoSEGg==","Caballito",1,1,35,30,125000,"Departamento"
"LSdgpKoH2IeFTxAbzGG3ww==","Congreso",2,1,57,40,120000,"PH"
"Z7ryHVwxdeSgmfpO/vHVeg==","Balvanera",2,1,57,40,120000,"PH"
